primary_key,Codes,livestock,year,quantity
14524,112031359,Equidae,1989,- -
14525,112031359,Equidae,1999,- -
14526,112031359,Equidae,2009,- -
14527,112031359,Poultry,1989,- -
14528,112031359,Poultry,1999,- -
14529,112031359,Poultry,2009,- -
14530,112031359,Rabbits,1989,- -
14531,112031359,Rabbits,1999,- -
14532,112031359,Rabbits,2009,- -
14533,112031360,Cattle,1989,- -
14534,112031360,Cattle,1999,- -
14535,112031360,Cattle,2009,- -
14536,112031360,Pigs,1989,- -
14537,112031360,Pigs,1999,- -
14538,112031360,Pigs,2009,- -
14539,112031360,Sheep,1989,- -
14540,112031360,Sheep,1999,- -
14541,112031360,Sheep,2009,- -
14542,112031360,Goats,1989,- -
14543,112031360,Goats,1999,- -
14544,112031360,Goats,2009,- -
14545,112031360,Equidae,1989,- -
14546,112031360,Equidae,1999,- -
14547,112031360,Equidae,2009,- -
14548,112031360,Poultry,1989,- -
14549,112031360,Poultry,1999,- -
14550,112031360,Poultry,2009,- -
14551,112031360,Rabbits,1989,- -
14552,112031360,Rabbits,1999,- -
14553,112031360,Rabbits,2009,- -
14554,112031361,Cattle,1989,- -
14555,112031361,Cattle,1999,- -
14556,112031361,Cattle,2009,- -
14557,112031361,Pigs,1989,- -
14558,112031361,Pigs,1999,- -
14559,112031361,Pigs,2009,- -
14560,112031361,Sheep,1989,- -
14561,112031361,Sheep,1999,- -
14562,112031361,Sheep,2009,- -
14563,112031361,Goats,1989,- -
14564,112031361,Goats,1999,- -
14565,112031361,Goats,2009,- -
14566,112031361,Equidae,1989,- -
14567,112031361,Equidae,1999,- -
14568,112031361,Equidae,2009,- -
14569,112031361,Poultry,1989,- -
14570,112031361,Poultry,1999,- -
14571,112031361,Poultry,2009,- -
14572,112031361,Rabbits,1989,- -
14573,112031361,Rabbits,1999,- -
14574,112031361,Rabbits,2009,- -
14575,112031362,Cattle,1989,- -
14576,112031362,Cattle,1999,- -
14577,112031362,Cattle,2009,- -
14578,112031362,Pigs,1989,- -
14579,112031362,Pigs,1999,- -
14580,112031362,Pigs,2009,- -
14581,112031362,Sheep,1989,- -
14582,112031362,Sheep,1999,- -
14583,112031362,Sheep,2009,- -
14584,112031362,Goats,1989,- -
14585,112031362,Goats,1999,- -
14586,112031362,Goats,2009,- -
14587,112031362,Equidae,1989,- -
14588,112031362,Equidae,1999,- -
14589,112031362,Equidae,2009,- -
14590,112031362,Poultry,1989,- -
14591,112031362,Poultry,1999,- -
14592,112031362,Poultry,2009,- -
14593,112031362,Rabbits,1989,- -
14594,112031362,Rabbits,1999,- -
14595,112031362,Rabbits,2009,- -
14596,112031363,Cattle,1989,- -
14597,112031363,Cattle,1999,- -
14598,112031363,Cattle,2009,- -
14599,112031363,Pigs,1989,- -
14600,112031363,Pigs,1999,- -
14601,112031363,Pigs,2009,- -
14602,112031363,Sheep,1989,- -
14603,112031363,Sheep,1999,- -
14604,112031363,Sheep,2009,- -
14605,112031363,Goats,1989,- -
14606,112031363,Goats,1999,- -
14607,112031363,Goats,2009,- -
14608,112031363,Equidae,1989,- -
14609,112031363,Equidae,1999,- -
14610,112031363,Equidae,2009,- -
14611,112031363,Poultry,1989,- -
14612,112031363,Poultry,1999,- -
14613,112031363,Poultry,2009,- -
14614,112031363,Rabbits,1989,- -
14615,112031363,Rabbits,1999,- -
14616,112031363,Rabbits,2009,- -
14617,112031364,Cattle,1989,- -
14618,112031364,Cattle,1999,- -
14619,112031364,Cattle,2009,- -
14620,112031364,Pigs,1989,- -
14621,112031364,Pigs,1999,- -
14622,112031364,Pigs,2009,- -
14623,112031364,Sheep,1989,- -
14624,112031364,Sheep,1999,- -
14625,112031364,Sheep,2009,- -
14626,112031364,Goats,1989,- -
14627,112031364,Goats,1999,- -
14628,112031364,Goats,2009,- -
14629,112031364,Equidae,1989,- -
14630,112031364,Equidae,1999,- -
14631,112031364,Equidae,2009,- -
14632,112031364,Poultry,1989,- -
14633,112031364,Poultry,1999,- -
14634,112031364,Poultry,2009,- -
14635,112031364,Rabbits,1989,- -
14636,112031364,Rabbits,1999,- -
14637,112031364,Rabbits,2009,- -
14638,112031365,Cattle,1989,- -
14639,112031365,Cattle,1999,- -
14640,112031365,Cattle,2009,- -
14641,112031365,Pigs,1989,- -
14642,112031365,Pigs,1999,- -
14643,112031365,Pigs,2009,- -
14644,112031365,Sheep,1989,- -
14645,112031365,Sheep,1999,- -
14646,112031365,Sheep,2009,- -
14647,112031365,Goats,1989,- -
14648,112031365,Goats,1999,- -
14649,112031365,Goats,2009,- -
14650,112031365,Equidae,1989,- -
14651,112031365,Equidae,1999,- -
14652,112031365,Equidae,2009,- -
14653,112031365,Poultry,1989,- -
14654,112031365,Poultry,1999,- -
14655,112031365,Poultry,2009,- -
14656,112031365,Rabbits,1989,- -
14657,112031365,Rabbits,1999,- -
14658,112031365,Rabbits,2009,- -
14659,112031366,Cattle,1989,- -
14660,112031366,Cattle,1999,- -
14661,112031366,Cattle,2009,- -
14662,112031366,Pigs,1989,- -
14663,112031366,Pigs,1999,- -
14664,112031366,Pigs,2009,- -
14665,112031366,Sheep,1989,- -
14666,112031366,Sheep,1999,- -
14667,112031366,Sheep,2009,- -
14668,112031366,Goats,1989,- -
14669,112031366,Goats,1999,- -
14670,112031366,Goats,2009,- -
14671,112031366,Equidae,1989,- -
14672,112031366,Equidae,1999,- -
14673,112031366,Equidae,2009,- -
14674,112031366,Poultry,1989,- -
14675,112031366,Poultry,1999,- -
14676,112031366,Poultry,2009,- -
14677,112031366,Rabbits,1989,- -
14678,112031366,Rabbits,1999,- -
14679,112031366,Rabbits,2009,- -
14680,112031367,Cattle,1989,- -
14681,112031367,Cattle,1999,- -
14682,112031367,Cattle,2009,- -
14683,112031367,Pigs,1989,- -
14684,112031367,Pigs,1999,- -
14685,112031367,Pigs,2009,- -
14686,112031367,Sheep,1989,- -
14687,112031367,Sheep,1999,- -
14688,112031367,Sheep,2009,- -
14689,112031367,Goats,1989,- -
14690,112031367,Goats,1999,- -
14691,112031367,Goats,2009,- -
14692,112031367,Equidae,1989,- -
14693,112031367,Equidae,1999,- -
14694,112031367,Equidae,2009,- -
14695,112031367,Poultry,1989,- -
14696,112031367,Poultry,1999,- -
14697,112031367,Poultry,2009,- -
14698,112031367,Rabbits,1989,- -
14699,112031367,Rabbits,1999,- -
14700,112031367,Rabbits,2009,- -
14701,112031368,Cattle,1989,- -
14702,112031368,Cattle,1999,- -
14703,112031368,Cattle,2009,- -
14704,112031368,Pigs,1989,- -
14705,112031368,Pigs,1999,- -
14706,112031368,Pigs,2009,- -
14707,112031368,Sheep,1989,- -
14708,112031368,Sheep,1999,- -
14709,112031368,Sheep,2009,- -
14710,112031368,Goats,1989,- -
14711,112031368,Goats,1999,- -
14712,112031368,Goats,2009,- -
14713,112031368,Equidae,1989,- -
14714,112031368,Equidae,1999,- -
14715,112031368,Equidae,2009,- -
14716,112031368,Poultry,1989,- -
14717,112031368,Poultry,1999,- -
14718,112031368,Poultry,2009,- -
14719,112031368,Rabbits,1989,- -
14720,112031368,Rabbits,1999,- -
14721,112031368,Rabbits,2009,- -
14722,112031369,Cattle,1989,- -
14723,112031369,Cattle,1999,- -
14724,112031369,Cattle,2009,- -
14725,112031369,Pigs,1989,- -
14726,112031369,Pigs,1999,- -
14727,112031369,Pigs,2009,- -
14728,112031369,Sheep,1989,- -
14729,112031369,Sheep,1999,- -
14730,112031369,Sheep,2009,- -
14731,112031369,Goats,1989,- -
14732,112031369,Goats,1999,- -
14733,112031369,Goats,2009,- -
14734,112031369,Equidae,1989,- -
14735,112031369,Equidae,1999,- -
14736,112031369,Equidae,2009,- -
14737,112031369,Poultry,1989,- -
14738,112031369,Poultry,1999,- -
14739,112031369,Poultry,2009,- -
14740,112031369,Rabbits,1989,- -
14741,112031369,Rabbits,1999,- -
14742,112031369,Rabbits,2009,- -
14743,112031370,Cattle,1989,- -
14744,112031370,Cattle,1999,- -
14745,112031370,Cattle,2009,- -
14746,112031370,Pigs,1989,- -
14747,112031370,Pigs,1999,- -
14748,112031370,Pigs,2009,- -
14749,112031370,Sheep,1989,- -
14750,112031370,Sheep,1999,- -
14751,112031370,Sheep,2009,- -
14752,112031370,Goats,1989,- -
14753,112031370,Goats,1999,- -
14754,112031370,Goats,2009,- -
14755,112031370,Equidae,1989,- -
14756,112031370,Equidae,1999,- -
14757,112031370,Equidae,2009,- -
14758,112031370,Poultry,1989,- -
14759,112031370,Poultry,1999,- -
14760,112031370,Poultry,2009,- -
14761,112031370,Rabbits,1989,- -
14762,112031370,Rabbits,1999,- -
14763,112031370,Rabbits,2009,- -
14764,113,Cattle,1989,56367
14765,113,Cattle,1999,51333
14766,113,Cattle,2009,41881
14767,113,Pigs,1989,21321
14768,113,Pigs,1999,11443
14769,113,Pigs,2009,15268
14770,113,Sheep,1989,13052
14771,113,Sheep,1999,12843
14772,113,Sheep,2009,12967
14773,113,Goats,1989,7593
14774,113,Goats,1999,5725
14775,113,Goats,2009,3836
14776,113,Equidae,1989,836
14777,113,Equidae,1999,1012
14778,113,Equidae,2009,1455
14779,113,Poultry,1989,1633065
14780,113,Poultry,1999,1109291
14781,113,Poultry,2009,821221
14782,113,Rabbits,1989,23065
14783,113,Rabbits,1999,56076
14784,113,Rabbits,2009,84841
14785,1130307,Cattle,1989,7852
14786,1130307,Cattle,1999,4740
14787,1130307,Cattle,2009,2582
14788,1130307,Pigs,1989,2265
14789,1130307,Pigs,1999,1314
14790,1130307,Pigs,2009,677
14791,1130307,Sheep,1989,4590
14792,1130307,Sheep,1999,4266
14793,1130307,Sheep,2009,3531
14794,1130307,Goats,1989,2109
14795,1130307,Goats,1999,1243
14796,1130307,Goats,2009,764
14797,1130307,Equidae,1989,58
14798,1130307,Equidae,1999,66
14799,1130307,Equidae,2009,117
14800,1130307,Poultry,1989,36897
14801,1130307,Poultry,1999,33562
14802,1130307,Poultry,2009,19761
14803,1130307,Rabbits,1989,2927
14804,1130307,Rabbits,1999,21815
14805,1130307,Rabbits,2009,48270
14806,113030701,Cattle,1989,309
14807,113030701,Cattle,1999,218
14808,113030701,Cattle,2009,107
14809,113030701,Pigs,1989,125
14810,113030701,Pigs,1999,63
14811,113030701,Pigs,2009,21
14812,113030701,Sheep,1989,586
14813,113030701,Sheep,1999,258
14814,113030701,Sheep,2009,124
14815,113030701,Goats,1989,332
14816,113030701,Goats,1999,251
14817,113030701,Goats,2009,231
14818,113030701,Equidae,1989,- -
14819,113030701,Equidae,1999,- -
14820,113030701,Equidae,2009,3
14821,113030701,Poultry,1989,737
14822,113030701,Poultry,1999,665
14823,113030701,Poultry,2009,531
14824,113030701,Rabbits,1989,22
14825,113030701,Rabbits,1999,55
14826,113030701,Rabbits,2009,107
14827,113030702,Cattle,1989,54
14828,113030702,Cattle,1999,14
14829,113030702,Cattle,2009,8
14830,113030702,Pigs,1989,30
14831,113030702,Pigs,1999,16
14832,113030702,Pigs,2009,8
14833,113030702,Sheep,1989,60
14834,113030702,Sheep,1999,109
14835,113030702,Sheep,2009,78
14836,113030702,Goats,1989,- -
14837,113030702,Goats,1999,- -
14838,113030702,Goats,2009,4
14839,113030702,Equidae,1989,- -
14840,113030702,Equidae,1999,- -
14841,113030702,Equidae,2009,- -
14842,113030702,Poultry,1989,325
14843,113030702,Poultry,1999,440
14844,113030702,Poultry,2009,288
14845,113030702,Rabbits,1989,11
14846,113030702,Rabbits,1999,108
14847,113030702,Rabbits,2009,103
14848,113030703,Cattle,1989,170
14849,113030703,Cattle,1999,134
14850,113030703,Cattle,2009,41
14851,113030703,Pigs,1989,27
14852,113030703,Pigs,1999,24
14853,113030703,Pigs,2009,4
14854,113030703,Sheep,1989,- -
14855,113030703,Sheep,1999,22
14856,113030703,Sheep,2009,25
14857,113030703,Goats,1989,- -
14858,113030703,Goats,1999,- -
14859,113030703,Goats,2009,5
14860,113030703,Equidae,1989,- -
14861,113030703,Equidae,1999,5
14862,113030703,Equidae,2009,- -
14863,113030703,Poultry,1989,818
14864,113030703,Poultry,1999,891
14865,113030703,Poultry,2009,368
14866,113030703,Rabbits,1989,81
14867,113030703,Rabbits,1999,193
14868,113030703,Rabbits,2009,135
14869,113030704,Cattle,1989,66
14870,113030704,Cattle,1999,77
14871,113030704,Cattle,2009,47
14872,113030704,Pigs,1989,4
14873,113030704,Pigs,1999,- -
14874,113030704,Pigs,2009,2
14875,113030704,Sheep,1989,34
14876,113030704,Sheep,1999,- -
14877,113030704,Sheep,2009,5
14878,113030704,Goats,1989,10
14879,113030704,Goats,1999,- -
14880,113030704,Goats,2009,- -
14881,113030704,Equidae,1989,- -
14882,113030704,Equidae,1999,- -
14883,113030704,Equidae,2009,- -
14884,113030704,Poultry,1989,251
14885,113030704,Poultry,1999,180
14886,113030704,Poultry,2009,92
14887,113030704,Rabbits,1989,29
14888,113030704,Rabbits,1999,17
14889,113030704,Rabbits,2009,105
14890,113030705,Cattle,1989,157
14891,113030705,Cattle,1999,114
14892,113030705,Cattle,2009,42
14893,113030705,Pigs,1989,17
14894,113030705,Pigs,1999,14
14895,113030705,Pigs,2009,6
14896,113030705,Sheep,1989,23
14897,113030705,Sheep,1999,26
14898,113030705,Sheep,2009,1
14899,113030705,Goats,1989,- -
14900,113030705,Goats,1999,- -
14901,113030705,Goats,2009,17
14902,113030705,Equidae,1989,8
14903,113030705,Equidae,1999,- -
14904,113030705,Equidae,2009,5
14905,113030705,Poultry,1989,751
14906,113030705,Poultry,1999,736
14907,113030705,Poultry,2009,379
14908,113030705,Rabbits,1989,46
14909,113030705,Rabbits,1999,93
14910,113030705,Rabbits,2009,38310
14911,113030706,Cattle,1989,165
14912,113030706,Cattle,1999,92
14913,113030706,Cattle,2009,54
14914,113030706,Pigs,1989,19
14915,113030706,Pigs,1999,7
14916,113030706,Pigs,2009,5
14917,113030706,Sheep,1989,93
14918,113030706,Sheep,1999,81
14919,113030706,Sheep,2009,67
14920,113030706,Goats,1989,40
14921,113030706,Goats,1999,- -
14922,113030706,Goats,2009,2
14923,113030706,Equidae,1989,- -
14924,113030706,Equidae,1999,- -
14925,113030706,Equidae,2009,5
14926,113030706,Poultry,1989,721
14927,113030706,Poultry,1999,447
14928,113030706,Poultry,2009,214
14929,113030706,Rabbits,1989,48
14930,113030706,Rabbits,1999,138
14931,113030706,Rabbits,2009,49
14932,113030707,Cattle,1989,223
14933,113030707,Cattle,1999,185
14934,113030707,Cattle,2009,128
14935,113030707,Pigs,1989,46
14936,113030707,Pigs,1999,64
14937,113030707,Pigs,2009,5
14938,113030707,Sheep,1989,- -
14939,113030707,Sheep,1999,22
14940,113030707,Sheep,2009,37
14941,113030707,Goats,1989,8
14942,113030707,Goats,1999,- -
14943,113030707,Goats,2009,- -
14944,113030707,Equidae,1989,7
14945,113030707,Equidae,1999,- -
14946,113030707,Equidae,2009,8
14947,113030707,Poultry,1989,1386
14948,113030707,Poultry,1999,619
14949,113030707,Poultry,2009,420
14950,113030707,Rabbits,1989,147
14951,113030707,Rabbits,1999,155
14952,113030707,Rabbits,2009,86
14953,113030708,Cattle,1989,262
14954,113030708,Cattle,1999,118
14955,113030708,Cattle,2009,51
14956,113030708,Pigs,1989,49
14957,113030708,Pigs,1999,31
14958,113030708,Pigs,2009,3
14959,113030708,Sheep,1989,71
14960,113030708,Sheep,1999,135
14961,113030708,Sheep,2009,101
14962,113030708,Goats,1989,66
14963,113030708,Goats,1999,81
14964,113030708,Goats,2009,27
14965,113030708,Equidae,1989,- -
14966,113030708,Equidae,1999,6
14967,113030708,Equidae,2009,1
14968,113030708,Poultry,1989,1637
14969,113030708,Poultry,1999,2251
14970,113030708,Poultry,2009,857
14971,113030708,Rabbits,1989,145
14972,113030708,Rabbits,1999,692
14973,113030708,Rabbits,2009,475
14974,113030709,Cattle,1989,247
14975,113030709,Cattle,1999,109
14976,113030709,Cattle,2009,75
14977,113030709,Pigs,1989,39
14978,113030709,Pigs,1999,44
14979,113030709,Pigs,2009,9
14980,113030709,Sheep,1989,47
14981,113030709,Sheep,1999,135
14982,113030709,Sheep,2009,180
14983,113030709,Goats,1989,- -
14984,113030709,Goats,1999,- -
14985,113030709,Goats,2009,14
14986,113030709,Equidae,1989,- -
14987,113030709,Equidae,1999,- -
14988,113030709,Equidae,2009,1
14989,113030709,Poultry,1989,1890
14990,113030709,Poultry,1999,1175
14991,113030709,Poultry,2009,605
14992,113030709,Rabbits,1989,87
14993,113030709,Rabbits,1999,349
14994,113030709,Rabbits,2009,251
14995,113030710,Cattle,1989,166
14996,113030710,Cattle,1999,97
14997,113030710,Cattle,2009,45
14998,113030710,Pigs,1989,100
14999,113030710,Pigs,1999,11
15000,113030710,Pigs,2009,10
15001,113030710,Sheep,1989,20
15002,113030710,Sheep,1999,41
15003,113030710,Sheep,2009,58
15004,113030710,Goats,1989,- -
15005,113030710,Goats,1999,- -
15006,113030710,Goats,2009,- -
15007,113030710,Equidae,1989,- -
15008,113030710,Equidae,1999,- -
15009,113030710,Equidae,2009,2
15010,113030710,Poultry,1989,863
15011,113030710,Poultry,1999,830
15012,113030710,Poultry,2009,557
15013,113030710,Rabbits,1989,248
15014,113030710,Rabbits,1999,298
15015,113030710,Rabbits,2009,70
15016,113030711,Cattle,1989,68
15017,113030711,Cattle,1999,75
15018,113030711,Cattle,2009,61
15019,113030711,Pigs,1989,46
15020,113030711,Pigs,1999,23
15021,113030711,Pigs,2009,1
15022,113030711,Sheep,1989,135
15023,113030711,Sheep,1999,73
15024,113030711,Sheep,2009,31
15025,113030711,Goats,1989,106
15026,113030711,Goats,1999,- -
15027,113030711,Goats,2009,6
15028,113030711,Equidae,1989,- -
15029,113030711,Equidae,1999,- -
15030,113030711,Equidae,2009,- -
15031,113030711,Poultry,1989,209
15032,113030711,Poultry,1999,251
15033,113030711,Poultry,2009,194
15034,113030711,Rabbits,1989,- -
15035,113030711,Rabbits,1999,62
15036,113030711,Rabbits,2009,120
15037,113030712,Cattle,1989,163
15038,113030712,Cattle,1999,99
15039,113030712,Cattle,2009,40
15040,113030712,Pigs,1989,29
15041,113030712,Pigs,1999,58
15042,113030712,Pigs,2009,9
15043,113030712,Sheep,1989,- -
15044,113030712,Sheep,1999,65
15045,113030712,Sheep,2009,104
15046,113030712,Goats,1989,16
15047,113030712,Goats,1999,21
15048,113030712,Goats,2009,9
15049,113030712,Equidae,1989,- -
15050,113030712,Equidae,1999,- -
15051,113030712,Equidae,2009,- -
15052,113030712,Poultry,1989,1147
15053,113030712,Poultry,1999,1084
15054,113030712,Poultry,2009,388
15055,113030712,Rabbits,1989,60
15056,113030712,Rabbits,1999,244
15057,113030712,Rabbits,2009,164
15058,113030713,Cattle,1989,165
15059,113030713,Cattle,1999,129
15060,113030713,Cattle,2009,15
15061,113030713,Pigs,1989,93
15062,113030713,Pigs,1999,14
15063,113030713,Pigs,2009,8
15064,113030713,Sheep,1989,333
15065,113030713,Sheep,1999,144
15066,113030713,Sheep,2009,85
15067,113030713,Goats,1989,92
15068,113030713,Goats,1999,78
15069,113030713,Goats,2009,40
15070,113030713,Equidae,1989,9
15071,113030713,Equidae,1999,- -
15072,113030713,Equidae,2009,1
15073,113030713,Poultry,1989,1773
15074,113030713,Poultry,1999,943
15075,113030713,Poultry,2009,413
15076,113030713,Rabbits,1989,122
15077,113030713,Rabbits,1999,214
15078,113030713,Rabbits,2009,166
15079,113030714,Cattle,1989,215
15080,113030714,Cattle,1999,96
15081,113030714,Cattle,2009,55
15082,113030714,Pigs,1989,73
15083,113030714,Pigs,1999,12
15084,113030714,Pigs,2009,11
15085,113030714,Sheep,1989,6
15086,113030714,Sheep,1999,91
15087,113030714,Sheep,2009,182
15088,113030714,Goats,1989,23
15089,113030714,Goats,1999,48
15090,113030714,Goats,2009,74
15091,113030714,Equidae,1989,- -
15092,113030714,Equidae,1999,- -
15093,113030714,Equidae,2009,10
15094,113030714,Poultry,1989,1172
15095,113030714,Poultry,1999,986
15096,113030714,Poultry,2009,1361
15097,113030714,Rabbits,1989,137
15098,113030714,Rabbits,1999,543
15099,113030714,Rabbits,2009,480
15100,113030715,Cattle,1989,137
15101,113030715,Cattle,1999,114
15102,113030715,Cattle,2009,58
15103,113030715,Pigs,1989,44
15104,113030715,Pigs,1999,15
15105,113030715,Pigs,2009,- -
15106,113030715,Sheep,1989,- -
15107,113030715,Sheep,1999,- -
15108,113030715,Sheep,2009,11
15109,113030715,Goats,1989,- -
15110,113030715,Goats,1999,- -
15111,113030715,Goats,2009,- -
15112,113030715,Equidae,1989,- -
15113,113030715,Equidae,1999,- -
15114,113030715,Equidae,2009,3
15115,113030715,Poultry,1989,185
15116,113030715,Poultry,1999,221
15117,113030715,Poultry,2009,238
15118,113030715,Rabbits,1989,15
15119,113030715,Rabbits,1999,31
15120,113030715,Rabbits,2009,17
15121,113030716,Cattle,1989,98
15122,113030716,Cattle,1999,35
15123,113030716,Cattle,2009,44
15124,113030716,Pigs,1989,18
15125,113030716,Pigs,1999,- -
15126,113030716,Pigs,2009,- -
15127,113030716,Sheep,1989,- -
15128,113030716,Sheep,1999,- -
15129,113030716,Sheep,2009,24
15130,113030716,Goats,1989,- -
15131,113030716,Goats,1999,- -
15132,113030716,Goats,2009,- -
15133,113030716,Equidae,1989,- -
15134,113030716,Equidae,1999,- -
15135,113030716,Equidae,2009,- -
15136,113030716,Poultry,1989,917
15137,113030716,Poultry,1999,496
15138,113030716,Poultry,2009,109
15139,113030716,Rabbits,1989,41
15140,113030716,Rabbits,1999,174
15141,113030716,Rabbits,2009,31
15142,113030717,Cattle,1989,276
15143,113030717,Cattle,1999,208
15144,113030717,Cattle,2009,98
15145,113030717,Pigs,1989,92
15146,113030717,Pigs,1999,68
15147,113030717,Pigs,2009,17
